Date,Hour,Minute,Volume
20191005,13,0,10385.90
20191005,14,0,10350.70
20191005,15,0,10493.00
20191005,16,0,11048.00
20191005,17,0,11311.10
20191005,18,0,12023.80
20191005,19,0,12928.40
20191005,20,0,12842.20
20191005,21,0,12327.30
20191005,22,0,11892.40
20191005,23,0,11021.30
20191005,24,0,10104.20
20191006,1,0,9460.50
20191006,2,0,9132.20
20191006,3,0,9139.80
20191006,4,0,8862.90
20191006,5,0,9057.70
20191006,6,0,9133.20
20191006,7,0,9529.40
20191006,8,0,10054.70
20191006,9,0,10702.10
20191006,10,0,10964.60
20191006,11,0,11113.80
20191006,12,0,11193.80
20191006,13,0,11194.40
20191006,14,0,11088.20
20191006,15,0,11093.80
20191006,16,0,11303.20
20191006,17,0,11737.00
20191006,18,0,12429.60
20191006,19,0,13059.70
20191006,20,0,12784.10
20191006,21,0,12126.50
20191006,22,0,11425.90
20191006,23,0,10475.40
20191006,24,0,9753.60
20191007,1,0,9449.50
20191007,2,0,9013.30
20191007,3,0,8977.60
20191007,4,0,8883.60
20191007,5,0,8986.90
20191007,6,0,9762.70
20191007,7,0,11379.50
20191007,8,0,12751.90
20191007,9,0,13210.70
20191007,10,0,13428.30
20191007,11,0,13615.70
20191007,12,0,13737.60
20191007,13,0,13799.40
20191007,14,0,13770.50
20191007,15,0,13779.20
20191007,16,0,13780.20
20191007,17,0,13926.60
20191007,18,0,14481.00
20191007,19,0,14922.10
20191007,20,0,14717.90
20191007,21,0,13685.70
20191007,22,0,12797.20
20191007,23,0,11582.40
20191007,24,0,10403.10
20191008,1,0,9881.90
20191008,2,0,9353.20
20191008,3,0,9327.90
20191008,4,0,9338.30
20191008,5,0,9338.30
20191008,6,0,9794.70
20191008,7,0,11753.80
20191008,8,0,12957.60
20191008,9,0,13124.30
20191008,10,0,12988.50
20191008,11,0,13109.20
20191008,12,0,12874.40
20191008,13,0,12511.00
20191008,14,0,12605.30
20191008,15,0,12601.30
20191008,16,0,12765.20
20191008,17,0,13118.00
20191008,18,0,13668.00
20191008,19,0,14373.60
20191008,20,0,13871.80
20191008,21,0,13232.10
20191008,22,0,12368.40
20191008,23,0,11151.30
20191008,24,0,9974.80
20191009,1,0,9673.60
20191009,2,0,9299.50
20191009,3,0,9064.30
20191009,4,0,9164.70
20191009,5,0,9104.30
20191009,6,0,9732.10
20191009,7,0,11708.10
20191009,8,0,12801.70
20191009,9,0,12816.00
20191009,10,0,12819.70
20191009,11,0,12866.60
20191009,12,0,12804.30
20191009,13,0,12602.90
20191009,14,0,12646.80
20191009,15,0,12701.90
20191009,16,0,12631.30
20191009,17,0,12957.90
20191009,18,0,13691.20
20191009,19,0,14374.10
20191009,20,0,14192.20
20191009,21,0,13320.80
20191009,22,0,12342.10
20191009,23,0,11099.90
20191009,24,0,9879.20
20191010,1,0,9326.20
20191010,2,0,9097.40
20191010,3,0,9009.30
20191010,4,0,8885.10
20191010,5,0,8985.40
20191010,6,0,9474.40
20191010,7,0,11581.40
20191010,8,0,12761.20
20191010,9,0,12823.30
20191010,10,0,13165.30
20191010,11,0,13065.70
20191010,12,0,12849.70
20191010,13,0,12792.40
20191010,14,0,12652.70
20191010,15,0,12620.20
20191010,16,0,12571.90
20191010,17,0,12841.10
20191010,18,0,13853.20
20191010,19,0,14007.50
20191010,20,0,13514.90
20191010,21,0,12955.10
20191010,22,0,12106.40
20191010,23,0,10783.50
20191010,24,0,9742.90
20191011,1,0,9096.60
20191011,2,0,9207.60
20191011,3,0,9038.90
20191011,4,0,8928.80
20191011,5,0,9191.50
20191011,6,0,9673.70
20191011,7,0,11407.70
20191011,8,0,12586.60
20191011,9,0,12707.50
20191011,10,0,12990.80
20191011,11,0,13076.40
20191011,12,0,12858.10
20191011,13,0,12792.60
20191011,14,0,12789.50
20191011,15,0,12551.80
20191011,16,0,12507.90
20191011,17,0,12681.80
20191011,18,0,13648.70
20191011,19,0,13892.70
20191011,20,0,13471.40
20191011,21,0,12538.70
20191011,22,0,11664.20
20191011,23,0,10563.50
20191011,24,0,9446.90
20191012,1,0,8983.00
20191012,2,0,8782.80
20191012,3,0,8767.20
20191012,4,0,8558.20
20191012,5,0,8475.50
20191012,6,0,8721.30
20191012,7,0,9502.90
20191012,8,0,10493.10
20191012,9,0,11345.50
20191012,10,0,11794.20
20191012,11,0,11972.90
20191012,12,0,11838.60
20191012,13,0,11505.50
20191012,14,0,11131.70
20191012,15,0,11172.60
20191012,16,0,11205.40
20191012,17,0,11547.80
20191012,18,0,12336.30
20191012,19,0,13199.60
20191012,20,0,12804.60
20191012,21,0,11855.90
20191012,22,0,11300.00
20191012,23,0,10441.20
20191012,24,0,9518.60
20191013,1,0,9851.60
20191013,2,0,9758.00
20191013,3,0,9535.40
20191013,4,0,9368.50
20191013,5,0,9210.10
20191013,6,0,9394.10
20191013,7,0,9901.40
20191013,8,0,10063.80
20191013,9,0,10505.30
20191013,10,0,10421.90
20191013,11,0,10770.80
20191013,12,0,10288.60
20191013,13,0,10513.40
20191013,14,0,10224.80
20191013,15,0,10867.10
20191013,16,0,11085.00
20191013,17,0,11632.10
20191013,18,0,12360.70
20191013,19,0,13226.10
20191013,20,0,13035.30
20191013,21,0,12170.90
20191013,22,0,11453.00
20191013,23,0,10583.00
20191013,24,0,9594.10
20191014,1,0,9522.00
20191014,2,0,9141.40
20191014,3,0,9164.00
20191014,4,0,9134.70
20191014,5,0,9342.50
20191014,6,0,9717.90
20191014,7,0,11133.00
20191014,8,0,12074.60
20191014,9,0,12307.50
20191014,10,0,12059.90
20191014,11,0,12166.00
20191014,12,0,12035.30
20191014,13,0,11903.40
20191014,14,0,11757.20
20191014,15,0,11936.20
20191014,16,0,12012.40
20191014,17,0,12291.80
20191014,18,0,13179.00
20191014,19,0,13927.60
20191014,20,0,13668.00
20191014,21,0,13149.20
20191014,22,0,12021.30
20191014,23,0,10812.50
20191014,24,0,9558.90
20191015,1,0,9102.30
20191015,2,0,8939.20
20191015,3,0,8800.20
20191015,4,0,8607.80
20191015,5,0,8823.70
20191015,6,0,9424.70
20191015,7,0,11510.70
20191015,8,0,12449.00
20191015,9,0,12011.60
20191015,10,0,11448.40
20191015,11,0,11355.30
20191015,12,0,11432.60
20191015,13,0,11292.80
20191015,14,0,11331.70
20191015,15,0,11401.80
20191015,16,0,11428.50
20191015,17,0,11989.80
20191015,18,0,12924.60
20191015,19,0,13831.40
20191015,20,0,13643.80
20191015,21,0,12925.60
20191015,22,0,11957.20
20191015,23,0,10818.40
20191015,24,0,9639.90
20191016,1,0,9985.90
20191016,2,0,9560.50
20191016,3,0,9284.20
20191016,4,0,9154.20
20191016,5,0,9423.60
20191016,6,0,10075.80
20191016,7,0,12398.10
20191016,8,0,13268.80
20191016,9,0,12927.50
20191016,10,0,12448.10
20191016,11,0,12411.30
20191016,12,0,12275.40
20191016,13,0,12366.40
20191016,14,0,12351.70
20191016,15,0,12382.10
20191016,16,0,12584.00
20191016,17,0,12940.00
20191016,18,0,13675.80
20191016,19,0,14429.40
20191016,20,0,13882.30
20191016,21,0,13088.30
20191016,22,0,12209.10
20191016,23,0,11008.20
20191016,24,0,9909.20
20191017,1,0,9600.40
20191017,2,0,9321.80
20191017,3,0,9199.10
20191017,4,0,9008.00
20191017,5,0,9182.00
20191017,6,0,9829.40
20191017,7,0,11799.30
20191017,8,0,12805.50
20191017,9,0,13066.70
20191017,10,0,12960.70
20191017,11,0,13230.30
20191017,12,0,13089.30
20191017,13,0,12902.90
20191017,14,0,12923.50
20191017,15,0,12840.30
20191017,16,0,12784.40
20191017,17,0,13068.90
20191017,18,0,13763.90
20191017,19,0,14219.50
20191017,20,0,13863.70
20191017,21,0,13175.90
20191017,22,0,12386.20
20191017,23,0,11126.90
20191017,24,0,10078.80
20191018,1,0,9475.90
20191018,2,0,9481.30
20191018,3,0,9181.80
20191018,4,0,9271.50
20191018,5,0,9362.80
20191018,6,0,9573.50
20191018,7,0,11720.70
20191018,8,0,12547.00
20191018,9,0,12460.50
20191018,10,0,11907.70
20191018,11,0,11827.30
20191018,12,0,11747.90
20191018,13,0,11684.10
20191018,14,0,11554.20
20191018,15,0,11537.70
20191018,16,0,11607.20
20191018,17,0,12048.40
20191018,18,0,12363.00
20191018,19,0,13047.30
20191018,20,0,12863.40
20191018,21,0,12270.00
20191018,22,0,11506.70
20191018,23,0,10570.60
20191018,24,0,9540.20
20191019,1,0,9306.30
20191019,2,0,8956.50
20191019,3,0,8942.80
20191019,4,0,8933.80
20191019,5,0,9079.00
20191019,6,0,9241.90
20191019,7,0,10049.40
20191019,8,0,10679.40
20191019,9,0,11294.90
20191019,10,0,10673.20
20191019,11,0,10580.80
20191019,12,0,10175.10
20191019,13,0,9820.00
20191019,14,0,9611.80
20191019,15,0,9870.50
20191019,16,0,9974.60
20191019,17,0,10572.30
20191019,18,0,11701.00
20191019,19,0,12541.50
20191019,20,0,12157.40
20191019,21,0,11655.80
20191019,22,0,11292.10
20191019,23,0,10557.80
20191019,24,0,9709.20
20191020,1,0,10230.70
20191020,2,0,10105.20
20191020,3,0,9963.00
20191020,4,0,10066.80
20191020,5,0,9974.20
20191020,6,0,10043.80
20191020,7,0,10574.80
20191020,8,0,11081.90
20191020,9,0,11565.80
20191020,10,0,11427.00
20191020,11,0,11484.10
20191020,12,0,11301.40
20191020,13,0,10922.00
20191020,14,0,10956.90
20191020,15,0,11034.30
20191020,16,0,11205.50
20191020,17,0,11824.90
20191020,18,0,12716.80
20191020,19,0,13315.40
20191020,20,0,12973.90
20191020,21,0,12334.70
20191020,22,0,11607.50
20191020,23,0,10766.60
20191020,24,0,9849.30
20191021,1,0,9358.20
20191021,2,0,9277.40
20191021,3,0,9457.30
20191021,4,0,9430.80
20191021,5,0,9325.60
20191021,6,0,9736.50
20191021,7,0,11641.90
20191021,8,0,12759.30
20191021,9,0,12864.90
20191021,10,0,12350.40
20191021,11,0,12146.40
20191021,12,0,11984.30
20191021,13,0,11801.10
20191021,14,0,11729.00
20191021,15,0,11799.10
20191021,16,0,12076.70
20191021,17,0,12768.80
20191021,18,0,13650.00
20191021,19,0,14173.60
20191021,20,0,14011.20
20191021,21,0,13233.80
20191021,22,0,12285.10
20191021,23,0,11079.30
20191021,24,0,9853.80
20191022,1,0,9677.90
20191022,2,0,9551.10
20191022,3,0,9440.50
20191022,4,0,9377.60
20191022,5,0,9365.50
20191022,6,0,10286.30
20191022,7,0,11965.00
20191022,8,0,12990.70
20191022,9,0,13287.50
20191022,10,0,13015.90
20191022,11,0,13061.90
20191022,12,0,13124.30
20191022,13,0,13081.40
20191022,14,0,13038.90
20191022,15,0,13048.10
20191022,16,0,13144.60
20191022,17,0,13627.50
20191022,18,0,14338.40
20191022,19,0,14534.30
20191022,20,0,13942.90
20191022,21,0,13296.80
20191022,22,0,12263.00
20191022,23,0,11002.60
20191022,24,0,9979.10
20191023,1,0,9203.50
20191023,2,0,8904.50
20191023,3,0,8863.70
20191023,4,0,8698.40
20191023,5,0,8966.70
20191023,6,0,9577.10
20191023,7,0,11437.80
20191023,8,0,12576.00
20191023,9,0,12567.00
20191023,10,0,12252.40
20191023,11,0,12117.00
20191023,12,0,12000.30
20191023,13,0,11783.30
20191023,14,0,11627.60
20191023,15,0,11639.60
20191023,16,0,11691.10
20191023,17,0,12275.40
20191023,18,0,12977.20
20191023,19,0,13538.20
20191023,20,0,13413.40
20191023,21,0,12821.20
20191023,22,0,11992.90
20191023,23,0,10622.30
20191023,24,0,9629.20
20191024,1,0,9045.20
20191024,2,0,8821.60
20191024,3,0,8764.40
20191024,4,0,8680.90
20191024,5,0,8694.80
20191024,6,0,9403.70
20191024,7,0,11596.50
20191024,8,0,12347.90
20191024,9,0,12141.80
20191024,10,0,11606.70
20191024,11,0,11414.50
20191024,12,0,11353.50
20191024,13,0,11238.60
20191024,14,0,11332.30
20191024,15,0,11414.60
20191024,16,0,11552.30
20191024,17,0,12084.40
20191024,18,0,12809.20
20191024,19,0,13790.70
20191024,20,0,13410.50
20191024,21,0,12703.50
20191024,22,0,11611.00
20191024,23,0,10457.00
20191024,24,0,9505.90
20191025,1,0,9461.10
20191025,2,0,9262.70
20191025,3,0,9261.90
20191025,4,0,8932.70
20191025,5,0,9253.10
20191025,6,0,9877.00
20191025,7,0,11822.40
20191025,8,0,13029.00
20191025,9,0,13109.00
20191025,10,0,12280.30
20191025,11,0,12338.10
20191025,12,0,12274.10
20191025,13,0,12178.70
20191025,14,0,12125.60
20191025,15,0,12051.20
20191025,16,0,12145.60
20191025,17,0,12694.30
20191025,18,0,13401.80
20191025,19,0,13770.80
20191025,20,0,13373.70
20191025,21,0,12992.00
20191025,22,0,12210.30
20191025,23,0,11143.10
20191025,24,0,10022.10
20191026,1,0,9218.70
20191026,2,0,9130.00
20191026,3,0,8953.10
20191026,4,0,8833.80
20191026,5,0,8893.90
20191026,6,0,9197.10
20191026,7,0,10008.50
20191026,8,0,10660.50
20191026,9,0,11406.60
20191026,10,0,11229.10
20191026,11,0,11010.90
20191026,12,0,10856.60
20191026,13,0,10456.80
20191026,14,0,10329.50
20191026,15,0,10279.40
20191026,16,0,10465.30
20191026,17,0,11043.20
20191026,18,0,12326.40
20191026,19,0,12741.00
20191026,20,0,12314.10
20191026,21,0,11868.90
20191026,22,0,11383.30
20191026,23,0,10373.50
20191026,24,0,9524.30
20191027,1,0,9298.10
20191027,2,0,8977.10
20191027,3,0,9263.60
20191027,4,0,9187.10
20191027,5,0,9232.70
20191027,6,0,9449.20
20191027,7,0,9609.60
20191027,8,0,10058.50
20191027,9,0,11112.00
20191027,10,0,11950.80
20191027,11,0,12219.80
20191027,12,0,12271.60
20191027,13,0,12317.80
20191027,14,0,11979.00
20191027,15,0,11903.80
20191027,16,0,11923.60
20191027,17,0,12203.20
20191027,18,0,12843.80
20191027,19,0,13291.30
20191027,20,0,12982.40
20191027,21,0,12049.50
20191027,22,0,11226.70
20191027,23,0,10299.40
20191027,24,0,9343.60
20191028,1,0,9748.20
20191028,2,0,9777.90
20191028,3,0,9612.00
20191028,4,0,9321.70
20191028,5,0,9379.20
20191028,6,0,9756.10
20191028,7,0,11735.40
20191028,8,0,12930.90
20191028,9,0,13043.00
20191028,10,0,12729.40
20191028,11,0,12723.70
20191028,12,0,12714.60
20191028,13,0,12661.90
20191028,14,0,12659.70
20191028,15,0,12552.10
20191028,16,0,12642.00
20191028,17,0,13108.70
20191028,18,0,13802.90
20191028,19,0,14502.60
20191028,20,0,13938.30
20191028,21,0,13074.50
20191028,22,0,12263.00
20191028,23,0,10940.80
20191028,24,0,10080.00
20191029,1,0,9659.90
20191029,2,0,10125.40
20191029,3,0,10011.60
20191029,4,0,10021.00
20191029,5,0,10107.90
20191029,6,0,10505.60
20191029,7,0,12004.00
20191029,8,0,13259.30
20191029,9,0,13555.00
20191029,10,0,13155.40
20191029,11,0,13197.10
20191029,12,0,13056.50
20191029,13,0,13152.30
20191029,14,0,13130.60
20191029,15,0,13085.70
20191029,16,0,13023.30
20191029,17,0,13344.30
20191029,18,0,14286.40
20191029,19,0,14644.50
20191029,20,0,13692.40
20191029,21,0,13262.60
20191029,22,0,12329.70
20191029,23,0,10935.00
20191029,24,0,9771.50
20191030,1,0,9607.10
20191030,2,0,9798.40
20191030,3,0,9478.10
20191030,4,0,9379.90
20191030,5,0,9604.30
20191030,6,0,9960.00
20191030,7,0,11750.30
20191030,8,0,13039.80
20191030,9,0,13085.60
20191030,10,0,13043.60
20191030,11,0,13125.60
20191030,12,0,13108.40
20191030,13,0,13122.80
20191030,14,0,13167.20
20191030,15,0,13178.70
20191030,16,0,13175.60
20191030,17,0,13424.40
20191030,18,0,14272.40
20191030,19,0,14656.80
20191030,20,0,13745.00
20191030,21,0,13337.50
20191030,22,0,12404.20
20191030,23,0,11077.80
20191030,24,0,9951.70
20191031,1,0,9428.80
20191031,2,0,9289.80
20191031,3,0,9073.80
20191031,4,0,8889.80
20191031,5,0,9077.10
20191031,6,0,9723.00
20191031,7,0,11643.80
20191031,8,0,13141.20
20191031,9,0,13546.20
20191031,10,0,13524.90
20191031,11,0,13527.00
20191031,12,0,13637.40
20191031,13,0,13620.20
20191031,14,0,13604.50
20191031,15,0,13685.80
20191031,16,0,13687.10
20191031,17,0,13905.00
20191031,18,0,14269.70
20191031,19,0,14035.60
20191031,20,0,13635.00
20191031,21,0,13262.20
20191031,22,0,12352.60
20191031,23,0,11287.90
20191031,24,0,10011.70
20191101,1,0,10136.20
20191101,2,0,9867.10
20191101,3,0,9882.90
20191101,4,0,9720.10
20191101,5,0,10067.70
20191101,6,0,10336.80
20191101,7,0,11757.10
20191101,8,0,12704.20
20191101,9,0,12729.60
20191101,10,0,12259.40
20191101,11,0,12109.10
20191101,12,0,11857.60
20191101,13,0,11548.80
20191101,14,0,11612.60
20191101,15,0,11689.90
20191101,16,0,11809.60
20191101,17,0,12302.80
20191101,18,0,13132.00
20191101,19,0,13542.70
20191101,20,0,13368.20
20191101,21,0,12813.70
20191101,22,0,12118.30
20191101,23,0,11201.20
20191101,24,0,10237.30
20191102,1,0,9881.90
20191102,2,0,9906.60
20191102,3,0,9750.60
20191102,4,0,9776.00
20191102,5,0,9686.40
20191102,6,0,10122.80
20191102,7,0,10635.90
20191102,8,0,11755.20
20191102,9,0,12139.00
20191102,10,0,11825.90
20191102,11,0,11394.80
20191102,12,0,11027.20
20191102,13,0,10589.30
20191102,14,0,10554.40
20191102,15,0,10544.80
20191102,16,0,10871.20
20191102,17,0,11835.00
20191102,18,0,12762.10
20191102,19,0,13280.50
20191102,20,0,12956.20
20191102,21,0,12645.50
20191102,22,0,12058.80
20191102,23,0,11282.90
20191102,24,0,10484.50
20191103,1,0,9852.30
20191103,2,0,9566.05
20191103,3,0,9416.70
20191103,4,0,9536.90
20191103,5,0,9629.70
20191103,6,0,9568.30
20191103,7,0,10632.00
20191103,8,0,11056.40
20191103,9,0,11758.90
20191103,10,0,11561.90
20191103,11,0,11413.00
20191103,12,0,11319.40
20191103,13,0,11265.50
20191103,14,0,11212.20
20191103,15,0,11238.70
20191103,16,0,11965.90
20191103,17,0,13080.60
20191103,18,0,14144.20
20191103,19,0,13667.40
20191103,20,0,13259.90
20191103,21,0,12798.30
20191103,22,0,12147.20
20191103,23,0,11097.80
20191103,24,0,10213.10
20191104,1,0,10245.20
20191104,2,0,10162.90
20191104,3,0,9940.10
20191104,4,0,9933.90
20191104,5,0,10226.80
20191104,6,0,10949.00
20191104,7,0,12998.70
20191104,8,0,13962.60
20191104,9,0,13555.70
20191104,10,0,12808.60
20191104,11,0,12481.60
20191104,12,0,12495.10
20191104,13,0,12418.30
20191104,14,0,12795.20
20191104,15,0,12949.10
20191104,16,0,13459.50
20191104,17,0,14354.80
20191104,18,0,15285.10
20191104,19,0,14773.30
20191104,20,0,14175.30
20191104,21,0,13347.20
20191104,22,0,12349.60
20191104,23,0,11148.30
20191104,24,0,10176.40
20191105,1,0,9790.50
20191105,2,0,9817.90
20191105,3,0,9525.30
20191105,4,0,9581.60
20191105,5,0,9919.70
20191105,6,0,10111.10
20191105,7,0,12080.70
20191105,8,0,13138.60
20191105,9,0,12882.50
20191105,10,0,12970.10
20191105,11,0,13245.50
20191105,12,0,13262.00
20191105,13,0,13537.30
20191105,14,0,13568.90
20191105,15,0,13409.50
20191105,16,0,13558.40
20191105,17,0,14062.40
20191105,18,0,14842.00
20191105,19,0,14071.50
20191105,20,0,13799.90
20191105,21,0,13254.90
20191105,22,0,12302.20
20191105,23,0,10984.70
20191105,24,0,9854.20
20191106,1,0,9884.20
20191106,2,0,9585.30
20191106,3,0,9655.60
20191106,4,0,9579.00
20191106,5,0,9911.30
20191106,6,0,10153.50
20191106,7,0,12157.20
20191106,8,0,12915.80
20191106,9,0,12569.30
20191106,10,0,11852.60
20191106,11,0,11609.10
20191106,12,0,11530.90
20191106,13,0,11325.80
20191106,14,0,11561.70
20191106,15,0,11876.10
20191106,16,0,12583.00
20191106,17,0,13816.40
20191106,18,0,14739.20
20191106,19,0,14456.90
20191106,20,0,14189.30
20191106,21,0,13989.00
20191106,22,0,13164.30
20191106,23,0,12020.20
20191106,24,0,10755.20
20191107,1,0,10304.10
20191107,2,0,10301.90
20191107,3,0,10201.10
20191107,4,0,10254.40
20191107,5,0,10028.70
20191107,6,0,11137.90
20191107,7,0,12672.10
20191107,8,0,13487.80
20191107,9,0,13164.40
20191107,10,0,12773.60
20191107,11,0,12912.40
20191107,12,0,12941.70
20191107,13,0,12836.50
20191107,14,0,12957.00
20191107,15,0,12857.00
20191107,16,0,13252.10
20191107,17,0,14079.90
20191107,18,0,14660.90
20191107,19,0,14273.60
20191107,20,0,13805.20
20191107,21,0,13127.10
20191107,22,0,12251.70
20191107,23,0,11090.10
20191107,24,0,9941.60
20191108,1,0,10220.30
20191108,2,0,10243.90
20191108,3,0,10071.60
20191108,4,0,10102.60
20191108,5,0,10420.50
20191108,6,0,11044.10
20191108,7,0,12709.20
20191108,8,0,13373.60
20191108,9,0,13142.90
20191108,10,0,12528.20
20191108,11,0,12110.60
20191108,12,0,12070.90
20191108,13,0,11942.60
20191108,14,0,12121.70
20191108,15,0,12257.80
20191108,16,0,12510.70
20191108,17,0,13887.70
20191108,18,0,14788.90
20191108,19,0,14371.40
20191108,20,0,13995.40
20191108,21,0,13519.40
20191108,22,0,12928.70
20191108,23,0,11870.50
20191108,24,0,10960.50
20191109,1,0,10635.70
20191109,2,0,10682.60
20191109,3,0,10442.40
20191109,4,0,10412.70
20191109,5,0,10726.10
20191109,6,0,11119.70
20191109,7,0,11713.40
20191109,8,0,12250.90
20191109,9,0,12752.00
20191109,10,0,12271.20
20191109,11,0,12095.80
20191109,12,0,11850.80
20191109,13,0,11763.70
20191109,14,0,11773.60
20191109,15,0,12198.30
20191109,16,0,12752.40
20191109,17,0,13942.40
20191109,18,0,14617.30
20191109,19,0,14232.30
20191109,20,0,13547.70
20191109,21,0,13206.20
20191109,22,0,12349.70
20191109,23,0,11462.00
20191109,24,0,10697.10
20191110,1,0,10481.10
20191110,2,0,10048.10
20191110,3,0,10129.30
20191110,4,0,10180.10
20191110,5,0,10177.10
20191110,6,0,10676.10
20191110,7,0,10925.30
20191110,8,0,11603.90
20191110,9,0,11733.40
20191110,10,0,11722.30
20191110,11,0,11701.20
20191110,12,0,11733.50
20191110,13,0,11694.20
20191110,14,0,11659.00
20191110,15,0,11765.20
20191110,16,0,12097.30
20191110,17,0,13456.60
20191110,18,0,14236.50
20191110,19,0,13759.40
20191110,20,0,13212.10
20191110,21,0,12637.60
20191110,22,0,11949.90
20191110,23,0,10862.90
20191110,24,0,10288.00
20191111,1,0,10103.00
20191111,2,0,9910.20
20191111,3,0,10110.90
20191111,4,0,9978.20
20191111,5,0,10294.00
20191111,6,0,10591.70
20191111,7,0,12076.90
20191111,8,0,12992.50
20191111,9,0,12934.40
20191111,10,0,12859.90
20191111,11,0,12930.60
20191111,12,0,13117.60
20191111,13,0,13208.00
20191111,14,0,13382.30
20191111,15,0,13453.00
20191111,16,0,13911.20
20191111,17,0,14658.00
20191111,18,0,15597.20
20191111,19,0,15474.20
20191111,20,0,14595.20
20191111,21,0,13965.10
20191111,22,0,12907.30
20191111,23,0,11385.50
20191111,24,0,10048.60
20191112,1,0,10235.50
20191112,2,0,10132.50
20191112,3,0,10221.10
20191112,4,0,10002.20
20191112,5,0,10240.90
20191112,6,0,10587.60
20191112,7,0,12497.60
20191112,8,0,13578.00
20191112,9,0,13702.60
20191112,10,0,13771.20
20191112,11,0,13897.70
20191112,12,0,14102.00
20191112,13,0,14169.70
20191112,14,0,14121.20
20191112,15,0,14206.20
20191112,16,0,14381.80
20191112,17,0,15297.50
20191112,18,0,16139.30
20191112,19,0,15797.90
20191112,20,0,15531.70
20191112,21,0,14998.60
20191112,22,0,13999.20
20191112,23,0,12669.90
20191112,24,0,11472.90
20191113,1,0,10983.40
20191113,2,0,11287.90
20191113,3,0,11354.90
20191113,4,0,11548.20
20191113,5,0,11499.80
20191113,6,0,12217.10
20191113,7,0,14533.00
20191113,8,0,15490.70
20191113,9,0,14868.40
20191113,10,0,13646.60
20191113,11,0,13065.20
20191113,12,0,12745.10
20191113,13,0,12569.30
20191113,14,0,12698.50
20191113,15,0,12943.10
20191113,16,0,13532.10
20191113,17,0,15324.80
20191113,18,0,16421.70
20191113,19,0,16240.10
20191113,20,0,15746.30
20191113,21,0,15273.40
20191113,22,0,14164.80
20191113,23,0,13104.70
20191113,24,0,12072.50
20191114,1,0,11959.20
20191114,2,0,11722.80
20191114,3,0,11502.40
20191114,4,0,11602.10
20191114,5,0,11938.00
20191114,6,0,12887.00
20191114,7,0,15294.20
20191114,8,0,15857.50
20191114,9,0,15518.00
20191114,10,0,15149.80
20191114,11,0,14646.90
20191114,12,0,14631.00
20191114,13,0,14456.90
20191114,14,0,14473.60
20191114,15,0,14502.50
20191114,16,0,14749.20
20191114,17,0,15530.40
20191114,18,0,16286.80
20191114,19,0,15767.00
20191114,20,0,15151.30
20191114,21,0,14399.70
20191114,22,0,13596.00
20191114,23,0,12076.10
20191114,24,0,11308.90
20191115,1,0,11687.30
20191115,2,0,11750.70
20191115,3,0,11602.20
20191115,4,0,11670.80
20191115,5,0,11624.10
20191115,6,0,12355.30
20191115,7,0,14060.30
20191115,8,0,14772.90
20191115,9,0,14205.70
20191115,10,0,13559.80
20191115,11,0,13206.60
20191115,12,0,13053.80
20191115,13,0,12733.00
20191115,14,0,12775.20
20191115,15,0,12980.20
20191115,16,0,13137.70
20191115,17,0,14453.60
20191115,18,0,15236.10
20191115,19,0,14983.00
20191115,20,0,14362.70
20191115,21,0,13761.30
20191115,22,0,12959.80
20191115,23,0,12064.00
20191115,24,0,11235.30
20191116,1,0,11157.50
20191116,2,0,10852.20
20191116,3,0,10710.60
20191116,4,0,10734.60
20191116,5,0,11015.80
20191116,6,0,11316.90
20191116,7,0,12346.30
20191116,8,0,13200.90
20191116,9,0,13558.10
20191116,10,0,13110.10
20191116,11,0,12454.20
20191116,12,0,12059.40
20191116,13,0,12065.60
20191116,14,0,11870.20
20191116,15,0,12379.60
20191116,16,0,13217.10
20191116,17,0,14775.60
20191116,18,0,15744.50
20191116,19,0,15485.90
20191116,20,0,15230.70
20191116,21,0,14479.50
20191116,22,0,13785.30
20191116,23,0,12957.30
20191116,24,0,12188.60
20191117,1,0,11512.10
20191117,2,0,11322.70
20191117,3,0,11113.00
20191117,4,0,10927.40
20191117,5,0,11064.80
20191117,6,0,11233.00
20191117,7,0,12007.70
20191117,8,0,12752.30
20191117,9,0,13135.80
20191117,10,0,13200.30
20191117,11,0,13136.10
20191117,12,0,12636.00
20191117,13,0,12733.70
20191117,14,0,12735.50
20191117,15,0,12864.90
20191117,16,0,13246.00
20191117,17,0,14540.50
20191117,18,0,15361.00
20191117,19,0,14986.20
20191117,20,0,14396.30
20191117,21,0,13526.60
20191117,22,0,12679.20
20191117,23,0,11598.50
20191117,24,0,10620.10
20191118,1,0,10425.50
20191118,2,0,10682.70
20191118,3,0,10499.90
20191118,4,0,10618.00
20191118,5,0,10691.70
20191118,6,0,11155.40
20191118,7,0,13233.90
20191118,8,0,14301.70
20191118,9,0,14836.30
20191118,10,0,15124.20
20191118,11,0,14932.00
20191118,12,0,14927.10
20191118,13,0,14856.50
20191118,14,0,14652.70
20191118,15,0,14665.70
20191118,16,0,14753.60
20191118,17,0,15724.70
20191118,18,0,16213.60
20191118,19,0,15605.70
20191118,20,0,14942.60
20191118,21,0,13810.50
20191118,22,0,12775.60
20191118,23,0,11718.00
20191118,24,0,10674.00
20191119,1,0,10826.00
20191119,2,0,10670.60
20191119,3,0,10728.00
20191119,4,0,10895.30
20191119,5,0,11089.20
20191119,6,0,11418.20
20191119,7,0,13550.60
